job_title,company_name,job_location,job_salary,job_description,job_posted,posted_website,job_link
"Solutions Consultant - Vertical Growth (Healthcare & Pharma)MoreSolutions Consultant - Vertical Growth (Healthcare & Pharma) JobsToronto, ON Jobs",StackAdapt - ,"Toronto, ON",,… platform is where some of the most progressive work in machine learning … Consulting team focuses on developing and leading strategic growth initiatives across our …,1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/VNoLVwXdJ5HB89BRgMiS11JLmXIFMxqv9jnPGLhASetusEE3hkhP_g
"Senior Product DesignerMoreSenior Product Designer JobsToronto, ON Jobs",Geotab - ,"Toronto, ON",,"… points a day, Geotab leverages data analytics and machine learning to improve … in building out solutions for our customers using big data, machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/mwC5-zDsgPN2-cvMI4BZmgoP8HTsEYje-R-LQpVnH7By07qUmCsF1w
"Health & Safety CoordinatorMoreHealth & Safety Coordinator JobsLaval, QC Jobs",Liebherr-Canada Ltd. - ,"Laval, QC",,"Today, the company is primarily engaged in Earthmoving machines, material handling machines … and enhancing a culture of Health and Safety through the Laval & …",,Wowjobs,https://www.wowjobs.ca/posting/ocRIzfO1pRS2KT9oAlV2qBzfVrxdnzQ8mzeOCLb1xOMXlsQ2xTW-xw
Data Center Sales Executive - Directeur ou Directrice de VentesMoreData Center Sales Executive - Directeur ou Directrice de Ventes JobsRemote Jobs,Dell Technologies - ,Remote,,"… customers move into the future with multi-cloud, AI and machine learning … From developing brand new accounts to driving expansion across existing accounts, our …",12 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/8Gt3FJxTLB_LupFwUH0HunsuBnWN0hyNWM8cVR03H_UYcJwl7eAHqw
"Customer Service RepresentativeMoreCustomer Service Representative JobsMontréal, QC Jobs",Mistplay - ,"Montréal, QC",,"Players use our platform to play games, connect with friends, and earn … We leverage a wealth of in-game data and Machine Learning to …",,Wowjobs,https://www.wowjobs.ca/posting/y9k4m--863Qzm-4Uq4-bpD7RESR-zYLdB1X_JaXdJonm8E3NDKawhw
"R&D System engineerMoreR&D System engineer JobsMontréal, QC Jobs",SpaceBridge - ,"Montréal, QC",,"as a satellite system-solution provider (Baseband systems and Terminals) provides a … majoring in Information Technology and computer science, who will join a new …",,Wowjobs,https://www.wowjobs.ca/posting/5aLZJhYqKMg1dQ7c7yh3oNqVkcalv0cAsLlTsd0JF9zHtCT8G7USIg
"Senior Android DeveloperMoreSenior Android Developer JobsMontréal, QC Jobs",Mistplay - ,"Montréal, QC",,"Players use our platform to play games, connect with friends, and earn … We leverage a wealth of in-game data and Machine Learning to …",,Wowjobs,https://www.wowjobs.ca/posting/pHrojW7j7oDTM4Q8Wio1XxkMmicNgZ_8Mh7tN617TqfUr5PSm4k3mg
"Program ManagerMoreProgram Manager JobsToronto, ON Jobs",SickKids - ,"Toronto, ON",,"We apply a wide range of analysis techniques, including machine learning to … SickKids is committed to ongoing learning and development, and features a caring …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/0oZ1rX4sl8LrosUti2aCLUFXfhrDRlIozFb3zWejcSRPl6U2wtjPMw
"Sr Mgr, Analytics & InsightsMoreSr Mgr, Analytics & Insights JobsToronto, ON Jobs",TD Bank - ,"Toronto, ON",,"Understand and experienced in modern analytical solutions, e.g. machine learning, open … Think ""TD"" if you crave meaningful work and embrace change like we …",1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/CN77qhdmx2esLHss5IGjk4OAlqirjaz_DaZJhD7o0brzThXSBB8S5A
"IT AuditorMoreIT Auditor JobsMarkham, ON Jobs",Aviva - ,"Markham, ON",,"We aim to be a highly effective, robust and influential function with … To deliver this we are recruiting exceptional people, who see Internal Audit …",,Wowjobs,https://www.wowjobs.ca/posting/5jOBWCYG9ltI8MQYJ5vhKNKtlgotvrBC1bBqVd_bRdLvSdeag2TXQQ
"Director of AnalyticsMoreDirector of Analytics JobsNewmarket, ON Jobs",Bill Gosling Outsourcing - ,"Newmarket, ON",,If you are interested in joining a company with modern facilities and … We are currently looking for a Director of Analytics to add to …,7 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/NuU0lyQqdvnyVLWY9m1kgHffZtLi5PyybnA63G4nO289_KgcGKSeAA
"Software Engineer, Search and DiscoveryMoreSoftware Engineer, Search and Discovery JobsOttawa, ON Jobs",Micro Focus - ,"Ottawa, ON",,This role will be focused on extracting insights from machine learning results … Interset uses big data and advanced behavioral analytics to detect and prevent …,,Wowjobs,https://www.wowjobs.ca/posting/clgRZ5QnXbU-KF4ohcXrb-WThaM2Id4e0KVlYUpYdX3UCOMqe8rwJA
"Senior AIMoreSenior AI JobsOttawa, ON Jobs",ThinkRF Corp - ,"Ottawa, ON",,… a whole host of other approaches used in practical applications of machine … ThinkRF is a rapidly growing Ottawa based technology company that is the …,5 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/LdMxblMx8IJCs0ZXZXz2GM990_JLVGZETiu_7io2KYZCkQLvZligUA
"hitch professionalMorehitch professional JobsCalgary, AB Jobs",U-Haul - ,"Calgary, AB",,"… which require special safety precautions, e.g. working around moving parts, machines … U-Haul is seeking a hard-working, knowledgeable person for the position …",,Wowjobs,https://www.wowjobs.ca/posting/yq16ZfcNP100pkm7oHP076YQpmncqpvjuSrOQu9OoWLZWbfIwzGU5A
"Research Scientist - Antibody PurificationMoreResearch Scientist - Antibody Purification JobsVancouver, BC Jobs",AbCellera Biologics - ,"Vancouver, BC",,"… ground up - custom immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/lJLC0I8ozyQYxdOEGXnIawgv72oekiK1bhNqE70w-3n7_SV4kHKzRA
"Data EngineerMoreData Engineer JobsCalgary, AB Jobs",WestJet - ,"Calgary, AB",,"Experience with R, Python, Weka, SAS, Matlab or other statistical/machine learning … The incumbent must be highly motivated and demonstrate the ability to work …",12 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/GccttaAO3z7i2so2b2oK9-T9UPMmrT44E40Df4eNVaaZ3yXevQemJQ
"Director of Product Management - Wi-Fi and CloudMoreDirector of Product Management - Wi-Fi and Cloud JobsThornhill, ON Jobs",Extreme Networks - ,"Thornhill, ON",,"… boundaries of technology leveraging the powers of machine learning, artificial intelligence, analytics … We are looking for a Wi-Fi Product Management lead who is …",,Wowjobs,https://www.wowjobs.ca/posting/7iGxMJoO0qqczaz2DFK-CCZBefnhdYVmdk3dH-f3eUhE7AA1qizQMQ
"Systems Integrator/Controls SpecialistMoreSystems Integrator/Controls Specialist JobsBurlington, ON Jobs",Tech-Con Automation - ,"Burlington, ON",,"performance reward plans, life insurance, health care coverage, a retirement plan, learning … allowing team members to focus on Company vision and be fully engaged …",,Wowjobs,https://www.wowjobs.ca/posting/S_U0U4SxaekttG27jVLUJIbDqTqMtORtiUsozEFho3-YRWtewMITjg
"Senior Data AnalystMoreSenior Data Analyst JobsVancouver, BC Jobs",MasterCard - ,"Vancouver, BC",,"We work to connect and power an inclusive, digital economy that benefits … Using secure data and networks, partnerships and passion, our innovations and solutions …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/IvtL4UyiltXiTIGDRFh6hUVD68-8sum6td0PdwkAvabVJ-yRxCPqbw
"Account Executive- North AmericaMoreAccount Executive- North America JobsMontréal, QC Jobs",Mistplay - ,"Montréal, QC",,"Players use our platform to play games, connect with friends, and earn … We leverage a wealth of in-game data and Machine Learning to …",,Wowjobs,https://www.wowjobs.ca/posting/Z6YHc70uqWeqbwT5aslqod5cDP1spJcKU7Qg69_Tuvh1UXOxfd29Hw
"Product ManagerMoreProduct Manager JobsToronto, ON Jobs",Paytm - ,"Toronto, ON",,"We apply big data, artificial intelligence and machine learning to bring the … At Paytm Labs, we’re on a mission to provide useful technological solutions …",,Wowjobs,https://www.wowjobs.ca/posting/AQwwtzp40JuF6U3_4vKVu3jxPuET1jpLnHMj7AwZM076LH2jmC53pw
"Lead Educator, Data ScienceMoreLead Educator, Data Science JobsToronto, ON Jobs",Juno College of Technology - ,"Toronto, ON",,"… programming languages (SQL, Python, R), experience with statistical analysis and machine learning … in the midst of building out our Data Science offering and are …",2 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/KMU9HFQFXdzfxtwvUUf3XKjTeibvS_Lwbuhq5Rhqf2nV9Surl0Zy5w
"Data ArchitectMoreData Architect JobsToronto, ON Jobs",IQ Hunt - ,"Toronto, ON",,Our Client requires the services of a Data Architect to initiate an … Contribute to the establishment of an Enterprise Data Model (EDM) program of …,,Wowjobs,https://www.wowjobs.ca/posting/9K6R4gr_tsWJ5r6DwT55VVp0ms7K_yYFlQXL9yAf87XGUuOg6bOJEQ
"General Labourer Canada - SaskatchewanMoreGeneral Labourer Canada - Saskatchewan JobsRegina, SK Jobs",Loram - ,"Regina, SK",,… efficiently supporting crew members who operate and maintain the railroad maintenance machines … described here are representative of those that must be met by an …,,Wowjobs,https://www.wowjobs.ca/posting/B7vYdY2Hqh3VeY1fmwSLGhXvc4fZuqy5nJ88PJvPa1gEsEEh2mLFBQ
"Head of Regulatory ComplianceMoreHead of Regulatory Compliance JobsToronto, ON Jobs",Revolut - ,"Toronto, ON",,"… in a collaborative space where everyone’s learning from each other, and learning … We’re looking for a Head Regulatory Compliance within our Toronto office to …",,Wowjobs,https://www.wowjobs.ca/posting/Q7XE9uqlLhFjwWwYW9fNbYFzPKTDEDErr6Je8y2qSAZdhz92Dhmsxw
"Senior Desktop Support EngineerMoreSenior Desktop Support Engineer JobsToronto, ON Jobs",Capgemini - ,"Toronto, ON",,"Must have hands on experience on Desktop Support, Outlook 365 Migration/Support … Possess IT project management knowledge as well as ability to prioritize work …",,Wowjobs,https://www.wowjobs.ca/posting/XPDKFXn77dWyij3SndfIf95GI_lwZeDafDvki0tZy-_kBBtyEVGJhQ
"Senior 5G Solution Quality DeveloperMoreSenior 5G Solution Quality Developer JobsToronto, ON Jobs",Dell Technologies - ,"Toronto, ON",,"… customers move into the future with multi-cloud, AI and machine learning … Dell provides the technology that transforms the way we all work and …",12 hours ago - ,Wowjobs,https://www.wowjobs.ca/posting/n2RKADYgXVJ3DkoJxnLzNaH1bAljk3bijKoGF4rxD-6NeJTVrQAa4A
"Content Marketing AssociateMoreContent Marketing Associate JobsHalifax, NS Jobs",Huddle - ,"Halifax, NS",,… idea that what others have done in the past must be replicated … You will be part of every step of the process from research …,,Wowjobs,https://www.wowjobs.ca/posting/slZ-XDCmME7EzjvDTIxxT1_cFB_Er9hhXn3614gNNcUqs5W84uJILA
"Software/Firmware Co-Op StudentMoreSoftware/Firmware Co-Op Student JobsOttawa, ON Jobs",Ranovus - ,"Ottawa, ON",,"Social networking, machine learning, and big data analytics demand ever-increasing network … Nuremberg, Germany, and San Jose, USA, is a solution provider for the …",,Wowjobs,https://www.wowjobs.ca/posting/ZkY1r0bT7iedOIALCWv3u9zxZAMryMx3mPWwxvBfuylSD15T5Gb9TA
"Social Media ManagerMoreSocial Media Manager JobsToronto, ON Jobs",AlignTech - ,"Toronto, ON",,"… to create beautiful smiles through the integration of AI and machine learning … At Align Technology, we believe a great smile can transform a person’s …",,Wowjobs,https://www.wowjobs.ca/posting/grjDpIyNrtl-AwGEzpeeGy7Y95NDSrWqqVL0odpJr7uUfxGAIcW7LA
"Front End Engineer / Senior Front End EngineerMoreFront End Engineer / Senior Front End Engineer JobsToronto, ON Jobs",StackAdapt - ,"Toronto, ON",,"… platform is where some of the most progressive work in machine learning … Since we started, just over 6 years ago, we have grown to …",1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/C_FvcjGibES6uuYponLlZXbJxe88d3k3tKtADh_LkqjR4VCujZUSBQ
"Design Engineer - MachinesMoreDesign Engineer - Machines JobsRegina, SK Jobs",Brandt - ,"Regina, SK",,"They will have expressed a clear desire for continuous learning and improvement … systems, machines, and devices which meet our customer’s needs and which, when …",,Wowjobs,https://www.wowjobs.ca/posting/iUcUtHEG6g8x0voK6x5-PFNYn0PrRsPBix8HeNFxutLmpqmYRljjkA
"QA DeveloperMoreQA Developer JobsMontréal, QC Jobs",Algolux - ,"Montréal, QC",,… key part of a team that develops machine learning solutions for digital … Algolux is an industry-leading software provider with technology at the intersection …,,Wowjobs,https://www.wowjobs.ca/posting/73doj9zdDI0WEAwh8UCrUV3hXyAFCWBKBBvjaoXNj-9K7xFYUhOCdA
"Administrative AssistantMoreAdministrative Assistant JobsSurrey, BC Jobs",Super Study Learning Centre Ltd. - ,"Surrey, BC",,"… effective operation and upkeep the office equipment, including photocopier, fax machine, Printers … hours, Monday to Friday, 9:30am – 6:00pm (including a half-hour …",,Wowjobs,https://www.wowjobs.ca/posting/VYsmIhPTzI86Nd3GAfDvwDhBR9E3cqGQvLmPYI69j2SRig0nPdBNuw
"MEAN Stack DeveloperMoreMEAN Stack Developer JobsVancouver, BC Jobs",DOSarrest - ,"Vancouver, BC",,Candidates must be proficient with and have at least 2 years’ experience … DOSarrest has immediate openings for 2 Full Stack developers to join our …,,Wowjobs,https://www.wowjobs.ca/posting/1ZxjXvCFGzEBc9Mlg-EIUs7Z03i-aNi_m-quWQFB9yLFMZhnLhOlow
"Senior or Intermediate Front-end DeveloperMoreSenior or Intermediate Front-end Developer JobsToronto, ON Jobs",Smile CDR - ,"Toronto, ON",,"We are a healthcare data platform that is used by developers and … We work with app developers to build patient apps, with vendors to …",,Wowjobs,https://www.wowjobs.ca/posting/Lcle87IMkTNM2uwodM2TazSR82vQq9GxHeJ7KPitMU54sFJ-U9hwtw
"Principal Analyst (RE-05), Model Risk DivisionMorePrincipal Analyst (RE-05), Model Risk Division JobsToronto, ON Jobs",Office of the Superintendent of Financial Institutions Canada - ,"Toronto, ON",,"… understands that ongoing learning and development is critical and necessary, and must … In order to be considered, your application must clearly explain how you …",,Wowjobs,https://www.wowjobs.ca/posting/RGd0oc_IM6KGkhMxbMH9HfBE3P7ER8wCUZHhF3p1041tMMF5E0H1Ww
"Stagiaire en recherche – FATE Research Intern- FATEMoreStagiaire en recherche – FATE Research Intern- FATE JobsMontréal, QC Jobs",Microsoft - ,"Montréal, QC",,"… e.g., machine learning, human-computer interaction, computational social science, information retrieval … We believe we should each find meaning in our work and we …",7 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/HaGhje_SaGjYoPh3jXg5ZrA5ItCtRBa6cZSbl2FrXI8ZcZMS0ikB0Q
"Machine Learning Developer Intern (4 months)MoreMachine Learning Developer Intern (4 months) JobsCalgary, AB Jobs",IBM - ,"Calgary, AB",,"… interest in machine learning, statistical analysis, or data mining through previous internships … Are you ready to lead in this new era of technology and …",,Wowjobs,https://www.wowjobs.ca/posting/vi2XJQGuNHYTo372Wz7Kc3jNAfF4UjPnsMucN8m1wzm69y34NrQ68A
"Manager, Virtual SalesMoreManager, Virtual Sales JobsMontréal, QC Jobs",Cisco Systems - ,"Montréal, QC",,"… development You have experience working in a matrixed environment where you must … In an environment where we have each other’s back, where managers actively …",,Wowjobs,https://www.wowjobs.ca/posting/GVg-fATzhyKFCjU4eeqdDu8Pfq8EgfQoKahwaQQEk0VMXufTWQJQYQ
"Senior Consultant - OMNIA AI Product OwnerMoreSenior Consultant - OMNIA AI Product Owner JobsToronto, ON Jobs",Deloitte - ,"Toronto, ON",,"Combining machine - learning capabilities with deep business and industry acumen allows us … to use artificial intelligence to solve real-world problems, a roll-up …",,Wowjobs,https://www.wowjobs.ca/posting/XAnhaaQbyM_WJpdtXmbOJ778V9uRkQABHZxDWFKDRFYeLNLmA5O0gg
"DevOps AI, Intact LabMoreDevOps AI, Intact Lab JobsMontréal, QC Jobs",Intact - ,"Montréal, QC",,"… for positions with access to financial data or funds, your credit must … You are passionate about artificial intelligence, able to interact with software engineers …",,Wowjobs,https://www.wowjobs.ca/posting/biosRBjRtHrQ8oft_9uyAW8pijE87f9HkTI5w0I6ZQ-gTbcjcOr38g
ML Platform Engineer (Remote)MoreML Platform Engineer (Remote) JobsRemote Jobs,Yelp - ,Remote,,… how much and which compute resources are required to train machine learning … infrastructure engineers who thrive on living at the intersection of machine learning …,,Wowjobs,https://www.wowjobs.ca/posting/KU_FaVOi_NjYLC6ridbFPCGOjlSBUh88IYFT8ZQPEfcunZjLDQP2dw
"ASIC Digital Design Engr, IIMoreASIC Digital Design Engr, II JobsMississauga, ON Jobs",Synopsys - ,"Mississauga, ON",,"… Secure Everything―where devices are getting smarter, everything’s connected, and everything must … is at the heart of innovations that are changing the way we …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/smInrFhjbVxuI67p9YTtS85Is42YQjb0NMK54UDZoAAygvOPzHRb0g
"Android DeveloperMoreAndroid Developer JobsVancouver, BC Jobs",Capgemini - ,"Vancouver, BC",,"Strong knowledge of Kotlin, Android SDK, different versions of Android, and how … Knowledge of the open-source Android ecosystem and the libraries available for …",,Wowjobs,https://www.wowjobs.ca/posting/OPQTx_zohiFhGyULsZt29cEm12Pk3CwdDUN3LPvC-PoxIOPEUCbJtA
"Associate Scientist, BioinformaticsMoreAssociate Scientist, Bioinformatics JobsVancouver, BC Jobs",Zymeworks - ,"Vancouver, BC",,"Zymeworks is a clinical-stage biopharmaceutical company dedicated to the discovery, development … Biology, Computer Science or related field and a minimum of 0 to …",,Wowjobs,https://www.wowjobs.ca/posting/c62xQoL1sDjeJy599snQ9UW1BpwkSirijOg19rDYcckUa8mNM0qyVA
"Front End DeveloperMoreFront End Developer JobsToronto, ON Jobs",Capgemini - ,"Toronto, ON",,Expertise with developing modular front end applications Client Side Technologies - XHTM/HTML5 … Should be familiar with ADOBE AEM platform w.r.t hosting frontend …,9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/0K8Lb0i2H-a_2v6HuimzskmWeIEi8GRPNbfOKLfZ6163dFbXB4r_Pw
"Machine Learning EngineerMoreMachine Learning Engineer JobsVancouver, BC Jobs",MobSquad - ,"Vancouver, BC",,"You have over five years of experience working with deep learning frameworks … We are a well-funded, hyper-growth, scale-up looking for an …",,Wowjobs,https://www.wowjobs.ca/posting/FEtT57N89DjkBNC8hPOQaco8_Qn6th0YcLxVAF4xuwJb5KPHLQDK1g
"Systems Development EngineerMoreSystems Development Engineer JobsVancouver, BC Jobs",Amazon Dev Centre Canada ULC - ,"Vancouver, BC",,"… a security service that uses data loss prevention techniques and machine learning … We have innovative benefit offerings, and we host annual and ongoing learning …",9 hours ago - ,Wowjobs,https://www.wowjobs.ca/posting/92weLjvHZ9nGkVjzSshyW4Kq5gqKeEvYFrNW2nybtDddzzaWAm1PJA
"Senior Game Designer (Mobile)MoreSenior Game Designer (Mobile) JobsMontréal, QC Jobs",Mistplay - ,"Montréal, QC",,"Players use our platform to play games, connect with friends, and earn … We leverage a wealth of in-game data and Machine Learning to …",,Wowjobs,https://www.wowjobs.ca/posting/OYSUxhPc-6gJALJE3yUm0tQgEk0nmg2V5KfN-e6AqA7Ci50Truyt9A
"Analyste programmeur JavaMoreAnalyste programmeur Java JobsSaint-Bruno-de-Montarville, QC Jobs",Merkur - ,"Saint-Bruno-de-Montarville, QC",,"Connaissance des systèmes embarqués & IoT, machine Learning et l’architecture distribuée, un … à titre de programmeur Java afin de participer au développement et à …",1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/-6-aiM9GpTSiOV7qFs7ROfF_k9V_3Tq-mOnDElofPxwgFd1-d0zTcg
"Machine Learning GeoscientistMoreMachine Learning Geoscientist JobsVancouver, BC Jobs",DATACLOUD - ,"Vancouver, BC",,Apply domain expertise in the development and implementation of machine learning models … that powers geotechnical knowhow of the rock in the mining industry for …,,Wowjobs,https://www.wowjobs.ca/posting/kiFI8A1Dgw4zCQ4m7kZMlCL0H9Xso_7zLs_ApBsgKoCVJltrJvafFg
"Directeur de service / Service ManagerMoreDirecteur de service / Service Manager JobsBaie-Comeau, QC Jobs",Brandt - ,"Baie-Comeau, QC",,Le directeur du service est responsable de la gestion des machines vendues … Must be self-motivated in learning and applying new knowledge and skills …,,Wowjobs,https://www.wowjobs.ca/posting/q5iE4zUSmU9AwMystY6KpAEzMnISw8FT_IM1kOQ2ajE2BtAxB-QcYw
"Electrical Controls and Automation SpecialistMoreElectrical Controls and Automation Specialist JobsMississauga, ON Jobs",Sheridan Electric - ,"Mississauga, ON",,"… at use of tools to accomplish hands-on field work, including machine … Program PLCs, HMIs, and more for a variety of industrial automation manufacturing …",,Wowjobs,https://www.wowjobs.ca/posting/nDw3CitNKnfmEMqWozMlASBy_4b1KkXio0HyB4jqQLygUsCdcB2TPA
"Lighting & Rendering ArtistMoreLighting & Rendering Artist JobsVancouver, BC Jobs",Parallel Domain - ,"Vancouver, BC",,… amount of procedurally-generated environments to train computer vision and machine learning … We're looking for people like you to join us in pushing the …,,Wowjobs,https://www.wowjobs.ca/posting/0gYBMBxnZtNObg7O4WVVVuvuOboW1jmNBePJT2af6gjdT-gA4qa94Q
"Product Designer - Lodging TeamMoreProduct Designer - Lodging Team JobsMontréal, QC Jobs",Hopper - ,"Montréal, QC",,… power that comes from combining massive amounts of data and machine learning … Use good judgement to make appropriate tradeoffs to speed up product learning …,,Wowjobs,https://www.wowjobs.ca/posting/4PvsvSjubWTqRn-48tEBM_7_ORkR99JeHouasQdyQ8Bueqrl0pIM_A
"Systems Engineer- Western CanadaMoreSystems Engineer- Western Canada JobsVancouver, BC Jobs",Silver Peak Systems - ,"Vancouver, BC",,"… the installation and configuration of virtual machines on major hypervisors (VMware, Hyper … It’s official – Silver Peak, a SD-WAN leader, has joined forces with …",,Wowjobs,https://www.wowjobs.ca/posting/-lXm6iL8sHbiO_F-R1qDMt-x2fDguxkgWNRYK6ytCUwLwWKgu7zy9A
"MillwrightMoreMillwright JobsGuelph, ON Jobs",Linamar Corp - ,"Guelph, ON",,Ability to effectively interact and troubleshoot issues with machine controllers including Fanuc … that may be critical to machine function and work with team to …,,Wowjobs,https://www.wowjobs.ca/posting/enk7AS_34p7h4HJTQ7g6ibHpDLgRHoLMTCddvjXKKbeyngOEOjeB7g
"Senior Software DeveloperMoreSenior Software Developer JobsVancouver, BC Jobs",1QBit - ,"Vancouver, BC",,… computational platform and the in-house infrastructure of machine learning tools created … This is a unique opportunity for someone with a passion for working …,19 hours ago - ,Wowjobs,https://www.wowjobs.ca/posting/Yz3rYQNL2i6NGira18q6sFwp4yy8GOR30zHu-HLa5nq2myskpbnGxA
"Senior Test DeveloperMoreSenior Test Developer JobsMontréal, QC Jobs",XipLink - ,"Montréal, QC",,… passion for learning and a genuine focus on delivering excellent products to … or experience in TCP/IP networking is a must and exposure to …,1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/NacQ9nctoejrC53FPFCOazcUjNoHK6u6NXMpa7L0E3jIOxirp4r3vA
"Scrum Master, Artificial IntelligenceMoreScrum Master, Artificial Intelligence JobsMontréal, QC Jobs",Intact - ,"Montréal, QC",,"… for positions with access to financial data or funds, your credit must … Master certification is an asset as well as knowledge of Machine learning …",7 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/WLN1wgv-9yBItvkOwlEcIPhoztTcZx9d8im7bgeZXYblBSimB1ehpA
"Fullstack Engineer (Python)MoreFullstack Engineer (Python) JobsVancouver, BC Jobs",Capgemini - ,"Vancouver, BC",,"Performs research, design, implementation and support tasks as a member of the … Obtains tasks from the project lead or Team Lead (TL), prepares functional …",,Wowjobs,https://www.wowjobs.ca/posting/AZv--0JDP2S75H9p96DDG0bOsEyn9LoIMKh0imZn8FPgeH-RJwbMEg
"Software Development EngineerMoreSoftware Development Engineer JobsVancouver, BC Jobs",Amazon Dev Centre Canada ULC - ,"Vancouver, BC",,"… a security service that uses data loss prevention techniques and machine learning … We have innovative benefit offerings, and we host annual and ongoing learning …",9 hours ago - ,Wowjobs,https://www.wowjobs.ca/posting/GcLvb5CPyN3KGTMPS3OmS8nxq19EsLc_0lqy-oOxfL3xSaOGGO2Ssg
"Manager, Data SolutionsMoreManager, Data Solutions JobsToronto, ON Jobs",StackAdapt - ,"Toronto, ON",,"… platform is where some of the most progressive work in machine learning … Based out of our Toronto office, you will be part of the …",1 day ago - ,Wowjobs,https://www.wowjobs.ca/posting/L4keYASQ3dvkw99s2Ba6UJ6L3SV2IyTkysC6mDE2fq_fXUqIOugYyA
"Industrial PLC ProgrammerMoreIndustrial PLC Programmer JobsTracadie, PE Jobs",CUBE AUTOMATION - ,"Tracadie, PE",,"… adapt, is crucial for success in this changing technology and self-learning … customers depend on, in addition to be the link between the machines …",,Wowjobs,https://www.wowjobs.ca/posting/Sqv4LBcigvxca6MdjpBASL6AwMPzNOTJWI2CBl17dVetnEZcbOB7vw
"DIRECTOR, MECHANICAL ENGINEERINGMoreDIRECTOR, MECHANICAL ENGINEERING JobsVancouver, BC Jobs",MineSense Technologies - ,"Vancouver, BC",,"We combine advanced sensing technologies, machine learning and data analytics to provide … As our Director, Mechanical Engineering, you will be part of a growing …",,Wowjobs,https://www.wowjobs.ca/posting/o9QiugwYS2gcAqrQKMg9W_85a1p7epntuqf11u9u7SrT9jYLtdEyRQ
"Biostatistician IIMoreBiostatistician II JobsToronto, ON Jobs",University Health Network - ,"Toronto, ON",,"… communities through excellence in care, discovery and learning”, the University Health Network … is looking for an experienced professional to fill the key role of …",13 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/1jNgtVkZort0gTOyG7yrCN8HpGFahR_Zn2T3YJBZtN7KBA5YNNf-Dg
"Video ResearcherMoreVideo Researcher JobsKelowna, BC Jobs",Tveon - ,"Kelowna, BC",,Tveon is looking for dedicated researchers to join our Kelowna or Calgary … The successful candidates will work with us to discover and prototype new …,,Wowjobs,https://www.wowjobs.ca/posting/onNcNuIAKAvfBCnqbAaUQT_YSPRXCeAvYNDNmhjNgV2dkqcGkpa1zg
"Tech Education (Trades Technology)MoreTech Education (Trades Technology) JobsSurrey, BC Jobs",School District #36 (Surrey) - ,"Surrey, BC",,"… want to experience working in diverse environments throughout 120 schools, 5 learning … Students start learning the basic skills that can lead to careers in …",,Wowjobs,https://www.wowjobs.ca/posting/Y6mlSbhabz1mS2IVj0siZBurAAW6SRbEQa8CT7o22EVSWupmJgJLJA
"Business Systems AdministratorMoreBusiness Systems Administrator JobsOakville, ON Jobs",Geotab - ,"Oakville, ON",,"… points a day, Geotab leverages data analytics and machine learning to improve … They must have skills using online technology and a willingness to learn …",,Wowjobs,https://www.wowjobs.ca/posting/dZ5PDcjX_b1RTWrydmdMRqIPexdC_YIGgwgszRBYqNY12SkbkkNQ_g
"Health SciencesMoreHealth Sciences JobsOttawa, ON Jobs",University of Ottawa - ,"Ottawa, ON",,The Faculty of Health Sciences at the University of Ottawa is accepting … Candidates should have a strong record of accomplishment and innovation in the …,,Wowjobs,https://www.wowjobs.ca/posting/1rt-bG-gUQ5Qxnmex0NfycXmw5vXAS3wsxr_Xlpo0iT9NSxrydGEPg
"Director of Product Management, 3ds MaxMoreDirector of Product Management, 3ds Max JobsMontréal, QC Jobs",Autodesk - ,"Montréal, QC",,"3ds Max is a market-leading 3D tool in the media & … As part of the Entertainment Creation Products group, our vision is to …",,Wowjobs,https://www.wowjobs.ca/posting/dsotDgkWkAVB26p8OSo_LbMST1SZEFX_riXRWwyC6NXXdYUnminxxw
"IS Support AssistantMoreIS Support Assistant JobsOttawa, ON Jobs",Bayshore HealthCare - ,"Ottawa, ON",,… reset/change/general maintenance - laptops/phones/Androids/desk tops/printers/fax machines … must complete a six month probationary period specific to the IS Super …,,Wowjobs,https://www.wowjobs.ca/posting/matFnWnbV01ocpJ4O2onjx7k7qKrHuV9l0YeIsGdxw9WY5qsUDIglA
