company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Sunnybrook Health Sciences Centre,Postdoctoral fellow on clinical applications of vascular neuroimaging Sunnybrook Research Institute is looking to hire a Postdoctoral Fellow to work on…,https://www.workopolis.com/jobsearch/viewjob/ROST9IbUFxz0muOtydwfSnM36OdsZPvz9y7exy9YFgi3DZ-2iQbqXQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $59,000 - $79,000 a year",Postdoctoral fellow on clinical applications of vascular neuroimaging (100520),www.workopolis.com
RepRisk,*About RepRisk * RepRisk is a data science company working to make the business world more transparent. We leverage AI and machine learning with human…,https://www.workopolis.com/jobsearch/viewjob/LX-u3BK4X1ZSASExxOOv-cuhjWr9-cYyhOQE04IUozVd7vEKrKoiZQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $81,000 - $110,000 a year",Java Developer,www.workopolis.com
Hydro,"With more than 35,000 employees and 100 production sites in more than 40 countries, Extruded Solutions is Hydro’s largest and most global business area. Our…",https://www.workopolis.com/jobsearch/viewjob/mefiTU0VfMveXzNqGJ-q17N4m8ndZgef_NSpJ0N0ReSpoD33OmjjnA?ak=machine+learning&l=Toronto,"Mississauga, ON",7 days ago,$21 an hour,Saw Operator,www.workopolis.com
Credit Sesame,"Credit Sesame is a fast growing FinTech company, a pioneer and the leader in personal credit management with a disruptive vision for personal finance through…",https://www.workopolis.com/jobsearch/viewjob/DOVVyRlfg2fKZMujPZDFojkLvCyE-r6cLOd-ykpMlvfDP2-7IIyJRQ?ak=machine+learning&l=Toronto,"Toronto, ON",14 days ago,"Estimated: $36,000 - $46,000 a year",Bilingual Call Centre Specialist,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/6wlpsyx0TsCTtGuRwDcqMpk1LVkEkqmijuwxqES3AKpQ-Xa8lNovCg?ak=machine+learning&l=Toronto,"Toronto, ON",8 days ago,"Estimated: $110,000 - $130,000 a year",Product Manager - Lodging Supply (copy),www.workopolis.com
SOTI Inc.,"SOTI is committed to providing its employees with endless possibilities; learning new things, working with the latest technologies and making a difference in…",https://www.workopolis.com/jobsearch/viewjob/84GjR5lJh-sxBwziwMLhNAs5dtMdH8JclplV7lvj9XqgbcXpQp5JWA?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $88,000 - $120,000 a year",Senior Data Scientist,www.workopolis.com
Samsung Electronics,"Position Summary At Samsung Electronics Canada, we take pride in the creativity and diversity of our talented people – they are at the forefront of…",https://www.workopolis.com/jobsearch/viewjob/qBO_I5I0NJweKaQ70fK_KzBBK5AMWmW5VyUYfH4Dn3Ww_T0PhpnysQ?ak=machine+learning&l=Toronto,"Greater Toronto Area, ON",11 days ago,"Estimated: $62,000 - $86,000 a year","Manager, National Accounts",www.workopolis.com
Pinterest,"About Pinterest: Pinterest is aiming to build a world-class shopping experience for our users, and has a unique advantage to succeed due to the high shopping…",https://www.workopolis.com/jobsearch/viewjob/c0jrhCnlirWSdGiIxtN4X-ZHb0aFzZHN_mQfjLgPiFnhXk7LR2VzfQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $81,000 - $100,000 a year","Engineering Manager, Shopping Content Mining",www.workopolis.com
Namaste Technologies,WHO WE ARE Namaste Technologies began as an international cannabis eCommerce company operating 32 sites in 20 countries. We have years of data collected on…,https://www.workopolis.com/jobsearch/viewjob/qaI8sSpHqky_hcq-ocswoK4d6_WClvVlxWEG7wslt1RqrvYJKKMxIA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $71,000 - $91,000 a year","Manager, Regulatory and Compliance",www.workopolis.com
HOMER,"HOMER has a newly created opportunity for a Data Engineer to join our growing team! This role will be based in Toronto, Ontario. Reporting into our Director…",https://www.workopolis.com/jobsearch/viewjob/O5ngTdXE83hEK3b0ibKPaos121V_LblFpoLjJSGJ6674M4W4dJpZGQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $100,000 a year",Data Engineer III,www.workopolis.com
Uberflip,Uberflip is a marketing technology company with 135+ employees founded in Toronto in 2012. Our content experience platform empowers marketing and sales to…,https://www.workopolis.com/jobsearch/viewjob/t3WshXOXink9LAghIOmLLZ9VuhNb3gPHwHZOW4_g6_Ae3pGMtd3FaQ?ak=machine+learning&l=Toronto,"Toronto, ON",12 days ago,"Estimated: $72,000 - $96,000 a year",Data Science Manager,www.workopolis.com
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/ehECTSAwlQlbGJj2WlGcc7TOWX27Bd7UeGSk58HCv3a98wJxxFOOlQ?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $85,000 - $110,000 a year","Senior Software Developer, Team Lead",www.workopolis.com
Splunk,Software Development Engineer in Test Role: Do you have a passion for testing the latest in AI-enabled IoT and mobile software? Do you want to be part of a…,https://www.workopolis.com/jobsearch/viewjob/HnFfeghTYDdcyb4VPHiK81R7mjQXnduNkCYbnl5my-qs-2tNPFgmvw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $78,000 - $110,000 a year",Software Engineer in Test,www.workopolis.com
Scotiabank,"Requisition ID: 90913 At Scotiabank Digital Factory, the reach and opportunity of a global organization meets the passion and drive of a startup. Reinvention…",https://www.workopolis.com/jobsearch/viewjob/lSwKsRHRPd6nvJ-N0SCS2AaenUF6B8Egx72wRIwqFutwLtXhTI8IFg?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Quality Assurance Analyst, Digital Factory",www.workopolis.com
Pinterest,"About Pinterest: Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new…",https://www.workopolis.com/jobsearch/viewjob/ZkCaGPqBs7GB1G59z_GGsXaY6JvOp7_mpzOs7kGAdpsabdDgXl_o1Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $74,000 - $99,000 a year","Machine Learning Engineer, Shopping Content Mining",www.workopolis.com
BenchSci,BenchSci's vision is to bring medicine to patients 50% faster by 2025. We're doing this by empowering scientists with the world’s most advanced biomedical…,https://www.workopolis.com/jobsearch/viewjob/I_UZVC7DzzNMNM0q5vzx_89LthWchby2qcdyiA0ACxmHrlmuc2V9qA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $93,000 - $130,000 a year",Software Engineer - Information Retrieval (IR),www.workopolis.com
Sun Life Financial,"You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work…",https://www.workopolis.com/jobsearch/viewjob/0sHceaxdl8yem4JnDgfbN8hDnXYcDZQirOoKbQnJ2VgOogIpRsstRw?ak=machine+learning&l=Toronto,"Toronto, ON",,,"AVP, Innovation and Strategy",www.workopolis.com
Deloitte,"Job Type: Permanent Primary Location: Toronto, Ontario, Canada All Available Locations: Calgary; Montreal; Ottawa; Toronto; Vancouver Learn from deep subject…",https://www.workopolis.com/jobsearch/viewjob/B-0WM8U7iV86DYuQL3PEmsEC0N1gXlIZNVedW71rsaR4CVNUClXqsw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $86,000 - $120,000 a year","Senior Software Developer, Omnia AI, Toronto",www.workopolis.com
Snapchat,Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our…,https://www.workopolis.com/jobsearch/viewjob/k4WrtjuhL5jNE4Xc8EYNXdRdcXCV3Bo89s20UpYE5KT-YkkOtzWJ9Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $110,000 a year","Software Engineer, Backend - Bitmoji",www.workopolis.com
Winterlight Labs,"Toronto, Canada Full Time Job Summary We are seeking an individual with experience in corporate and business development with life sciences and ideally…",https://www.workopolis.com/jobsearch/viewjob/wfw8gEUwDv1c2_ih3BrP8aF4z55SrfP8fo2fPd-L7LgCgZ1Jg6kN8w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $85,000 - $120,000 a year",Business Development Associate,www.workopolis.com
Revolut,ABOUT THE ROLE We're looking for a Head of Risk within our team in Toronto to help us bring truly innovative products to Canada. Working with both the Head of…,https://www.workopolis.com/jobsearch/viewjob/RNPKswbP6W6hSa9-unwEtCoZFLZjQg1jzBnYs3f5b73V3oXJtVjHUA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $62,000 - $78,000 a year",Head of Risk,www.workopolis.com
AlignTech,"Join a team that is changing millions of lives. Transforming smiles, changing lives At Align Technology, we believe a great smile can transform a person’s…",https://www.workopolis.com/jobsearch/viewjob/GP1aLZ4QMBdCugZoVXMc5TMr2zU9XsjM0y45P7NE6xL8GIo2cs27yA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $81,000 - $110,000 a year",Social Media Manager,www.workopolis.com
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/mY0qQrPVEWyEPmMtH5Iq0FH-0hQ1DvqFc4LOphvLzscjjn-14OX_hg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $66,000 - $85,000 a year",Software Developer,www.workopolis.com
Seneca College of Applied Arts and Technology,"Posting Date (E): November 19, 2020 Closing Date (E): December 4, 2020 Pay Range: Dependent on experience Hours: To be determined Type: Part-time Shift: To be…",https://www.workopolis.com/jobsearch/viewjob/mgLG5yCSeSxQttLl37cCSVdzLt-bn7hfw6Mq8FNeZPvXjIKSZwvG5Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $71,000 - $94,000 a year",Professor,www.workopolis.com
Sheridan College,"Sheridan is looking for outstanding individuals with advanced knowledge in CNC Programming, Mastercam, G-code programming, CNC machine tool set up and…",https://www.workopolis.com/jobsearch/viewjob/JoGIzpaT963jCyJ5x1m8wrn8zVLTBFCcr4GMjLm0WYQGm_WiXkL0lA?ak=machine+learning&l=Toronto,"Brampton, ON",4 days ago,"Estimated: $61,000 - $77,000 a year","Professor, Mechanical Engineering – CNC Programming (Part-time)",www.workopolis.com
Reynolds Consumer Products,Job Description Join Reynolds Consumer Products… a world of opportunities! At Reynolds Consumer Products we are passionate about achieving results and have…,https://www.workopolis.com/jobsearch/viewjob/cBjlbRd7hiyIZmwqKdxHzZcexm-3NdotwmvsBTVh1ob65cLdHK5unQ?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $37,000 - $52,000 a year",Machine Operator-Household Foil/Food Service Department,www.workopolis.com
Samsung Electronics,"Position Summary At Samsung Electronics Canada, we take pride in the creativity and diversity of our talented people – they are at the forefront of…",https://www.workopolis.com/jobsearch/viewjob/aAmhqBOy4o5ci093IE3SmCuojhGeHmxDcR33fH_P81f_LGJ3OAs1Mw?ak=machine+learning&l=Toronto,"Mississauga, ON",8 days ago,"Estimated: $65,000 - $83,000 a year","Specialist, Logistics",www.workopolis.com
NVIDIA,"Compute Performance Developer Technology Engineer. NVIDIA is hiring passionate, world-class computer scientists to work in its Compute Developer Technology …",https://www.workopolis.com/jobsearch/viewjob/wONct7m_gLEL2XaRvd5cf4VEj5c7lNkloh80X05KTACuixGBt7H7PA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $87,000 - $120,000 a year",Compute Performance Developer Technology Engineer - CUDA,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/83mDfBRI1vszFeZmeOsWybLmVy3hIyacQDVsOzdlXPnze1o77oltkw?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $72,000 - $98,000 a year",Business Development Manager,www.workopolis.com
Compass Digital Labs,"Hey there! Just in case you were wondering, this role will be remote for the remainder of 2020 and we will revisit the possibility of working back in our HQ…",https://www.workopolis.com/jobsearch/viewjob/2eufZqVxOKTkZrChL56deL6a5IBs8BTncyCdG8L0SYKwztbd1cmk4g?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $70,000 - $98,000 a year",DevOps Engineer,www.workopolis.com
Tech-Con Automation,"Company Description Shape Process Automation(formerly Tech-Con Automation) is a leading source for robotic material handling solutions, pallet-based assembly…",https://www.workopolis.com/jobsearch/viewjob/8-WNwDTSQjtydaZEXAvzDTUtbv6ycwohzFRqPnBpoQng7qr_5LmykA?ak=machine+learning&l=Toronto,"Burlington, ON",,"Estimated: $63,000 - $90,000 a year",Systems Integrator/Controls Specialist,www.workopolis.com
Revera Inc.,"Revera is a leading provider of seniors’ accommodation, care and services; built on a more than 50-year history of helping seniors live life to the fullest.…",https://www.workopolis.com/jobsearch/viewjob/3h6MCXArKjFcU0GDK8FCeBvRtcE7SeeIeTRE-TkbkaZ3kfrmdXGBTA?ak=machine+learning&l=Toronto,"Rexdale, ON",,"Estimated: $33,000 - $45,000 a year",Housekeepeer,www.workopolis.com
EPAM Systems,"EPAM is committed to providing our global team of 36,700+ EPAMers with inspiring careers from day one. EPAMers lead with passion and honesty and think…",https://www.workopolis.com/jobsearch/viewjob/7TMkGvpMcHZqb1StyidskfFqXsh7gJwLY7stS577k_xH_7RRF94Rrw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $90,000 - $120,000 a year",Solution Architect (Big Data),www.workopolis.com
ACV Auctions,"ACV Auctions is reinventing a $100 billion industry through an online, wholesale vehicle marketplace that provides car dealerships a more effective and…",https://www.workopolis.com/jobsearch/viewjob/q3LrpjBJLfOUb1JzPtwPDAnyRRSB1WIRsX4_CWKxpcuSsdCI5Mljng?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $84,000 - $110,000 a year",Sr. Analytics Engineer,www.workopolis.com
Scotiabank,"Requisition ID: 88004 Tangerine is Canada’s leading direct bank. We offer flexible and accessible banking options, innovative products, and award-winning…",https://www.workopolis.com/jobsearch/viewjob/c-D3sX79x_f7xqMynrEhnDC6xSJ0BuU8KueH_MzoK19aKzks0Xz2UQ?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Manager, IFRS9 Model Development - One Year Contract",www.workopolis.com
Samsung Electronics,"Position Summary At Samsung Electronics Canada, we take pride in the creativity and diversity of our talented people – they are at the forefront of…",https://www.workopolis.com/jobsearch/viewjob/Pvt3lZLTIRz6wGsiIj4fv_j_EAvKnaD5dkfT0CkTk_ScZKb5m6KUbw?ak=machine+learning&l=Toronto,"Mississauga, ON",8 days ago,"Estimated: $70,000 - $100,000 a year","Assistant Manager, Logistics Cost",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","· Bachelor's degree in Computer Science, Engineering, Mathematics, or a related technical discipline. · 4+ years of industry experience in Software Development…",https://www.workopolis.com/jobsearch/viewjob/n5KUWSpzwEvofZ_rcCdHiGuoCw8TKwaxhxmgDaPlPp2fdvxThnBVqg?ak=machine+learning&l=Toronto,"Toronto, ON",,,Data Engineer,www.workopolis.com
Tableau,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job…",https://www.workopolis.com/jobsearch/viewjob/m70o_Jw4Qp4EHuKHwmTcYwq_H8nT61kqEi1lvwK96n1L0b37aNQerg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $73,000 - $94,000 a year","Enterprise Account Executive, CRM (Einstein Analytics)",www.workopolis.com
Scotiabank,Requisition ID: 91184 Join the Global Community of Scotiabankers to help customers become better off. The team: Scotiabank’s Global Technology Solutions …,https://www.workopolis.com/jobsearch/viewjob/TpoJt4K0fPy7rbJPZxpGy4v548gEeE8RT1fBSsrOboOMvy4QLNEBoQ?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Director, Data & Voice Preservation Technology",www.workopolis.com
Geotab,Who we are: Geotab is a global leader in IoT and connected transportation and certified “Great Place to Work.” We are a company of diverse and talented…,https://www.workopolis.com/jobsearch/viewjob/FxUzKyZ3oX5ZY2BTMSzGYOxchQsatRjsWwaXG7x1whNmJIeKgBehDQ?ak=machine+learning&l=Toronto,"Oakville, ON",9 days ago,"Estimated: $71,000 - $97,000 a year",Solutions Engineering,www.workopolis.com
Wave,Wave propels brave entrepreneurs who pursue their dreams and drive the world’s economy by providing the tools and support they need to easily understand and…,https://www.workopolis.com/jobsearch/viewjob/T-7P7RkPBR1hpRTnLBEmDRhjj5UCpkkToSoK_PIHET9Lw5Nr_xFjwg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $57,000 - $81,000 a year",Senior Software Engineer,www.workopolis.com
AlignTech,"Join a team that is changing millions of lives. Transforming smiles. Transforming lives. Transforming an industry. Align Technology, Inc. (NASDAQ: ALGN),…",https://www.workopolis.com/jobsearch/viewjob/CYdMqmBR9RaEeTo09zLI-JxtzEp7kg50qTVTFXF9AnN0lk2EuW0Gdw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $78,000 - $99,000 a year",Ortho Territory Manager - Toronto Downtown,www.workopolis.com
Synechron,"Technology Sr. Java/ Spark/ Big Data/ ML Lead Toronto, ON, Canada Job Description Synechron is looking for a Sr. Java/ Spark/ Big Data/ ML Lead with good…",https://www.workopolis.com/jobsearch/viewjob/3AcDMpC1bd8t2dJRwad65yjQOUig-dm1m2i03QSNcIkbjX9XR1e6Jg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $94,000 - $130,000 a year",Sr. Java/ Spark/ Big Data/ ML Lead,www.workopolis.com
